,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
40,Weighted Sit-up (arms crossed),['Basic'],['Compound'],['Pull'],"Hook feet under support and lie supine on floor or mat with hips and knees bent. With both hands, hold plate on chest with forearms crossed or use no weight.",Raise torso from floor by bending waist and hips. Return until back of shoulders contact with floor or mat. Repeat.,"If feet are close to hips, bent arms can be lifted above knees, allowing for complete range of motion resulting in a more bell shaped resistance curve (ie: lessened resistance at top of movement) due to more varying force vectors against gravity. The same can be accomplished by placing feet slightly further away from hips, requiring no need to lift arms above knees (as shown).",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Obliques']",['Tibialis Anterior'],[]
41,Weighted Hanging Leg-Hip Raise,['Basic'],['Compound'],['Pull'],Place weight between ankles or use no weight. Grasp and hang from high bar.,"Raise legs by flexing hips and knees until hips are fully flexed. Continue to raise knees toward shoulders by flexing waist. Return until waist, hips, and knees are extended. Repeat.","Exercise can be performed without added weight until more resistance is needed. Also see Hanging Leg Hip Raise with Ab Straps. Rectus Abdominis and Obliques dynamically contract only if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only isometrically contract to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible. See Spot Reduction Myth and Lower Ab Myth. Also Weighted Hanging Leg Raise.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis', 'Obliques']",[],[]
42,Weighted Incline Leg-Hip Raise,['Basic'],['Compound'],['Pull'],Sit on incline board. Place weight between ankles or use no weight. Lie supine on incline board with torso elevated. Grasp feet hooks or sides of board by head for support.,"Raise legs by flexing hips while flexing knees until hips are fully flexed. Continue to raise knees toward shoulders by flexing waist, raising hips from board. Return until waist, hips and knees are extended. Repeat.","Exercise can be performed without added weight until more resistance is needed. Elevate incline to increase resistance. When raising hips, keep knees fully flexed, so as not to throw weight of lower legs over head.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis', 'Obliques']","['Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
43,Weighted Lying Leg-Hip Raise,['Basic'],['Compound'],['Pull'],Place weight between ankles or use no weight. Lie supine on bench or floor. Grasp sides of bench for support.,"Raise legs by flexing hips while flexing knees until hips are fully flexed. Continue to raise knees toward shoulders by flexing waist, raising hips from board. Return until waist, hips and knees are extended. Repeat.","Exercise can be performed without added weight until more resistance is needed. When raising hips, keep knees fully flexed, so as not to throw weight of lower legs over head. Rectus Abdominis and Obliques dynamically contract only if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only isometrically contract to stabilize pelvis and waist during hip flexion. It may be necessary to completely flex hips before waist flexion is possible. See Spot Reduction Myth and Lower Ab Myth. Also see Weighted Incline Leg Raise.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis', 'Obliques']","['Quadriceps', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
44,Weighted Vertical Leg-Hip Raise,['Basic'],['Compound'],['Pull'],Place weight between ankles or use no weight. Position forearms on padded parallel bars with hands on handles and back on vertical pad.,"Raise legs by flexing hips and knees until hips are fully flexed. Continue to raise knees toward shoulders by flexing waist, raising hips from back board. Return until waist, hips, and knees are extended. Repeat.","Exercise can be performed without added weight until more resistance is needed. Rectus Abdominis and Obliques dynamically contract only if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only isometrically contract to stabilize pelvis and waist during hip flexion; see Weighted Vertical Leg Raise. It may be necessary to completely flex hips before waist flexion is possible. See Spot Reduction Myth and Lower Ab Myth.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis', 'Obliques']","['Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
45,Weighted Vertical Leg-Hip Raise (Bosu support),['Basic'],['Compound'],['Pull'],Place weight between ankles. Position forearms on padded parallel bars with hands on handles and back on convexed surface.,"Raise legs by flexing hips and knees. As hips approach full flexion, lean back. Continue to raise knees toward shoulders by flexing waist and raising hips and low back from convexed surface. Return until waist, hips, and knees are extended. Repeat.","Exercise can be performed without added weight until more resistance is needed. Rectus Abdominis and Obliques dynamically contract only if actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only isometrically contract to stabilize pelvis and waist during hip flexion; see Weighted Vertical Leg Raise. It may be necessary to completely flex hips before waist flexion is possible. See Spot Reduction Myth and Lower Ab Myth.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis', 'Obliques']","['Latissimus Dorsi', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Trapezius, Lower']",[]
46,Weighted Vertical Leg-Hip Raise (on parallel bars),['Basic'],['Compound'],['Pull'],Place weight between ankles. Stand between parallel bars and grip bar on each side with overhand grip. Lift body off floor and balance body upright with arms straight.,"Raise legs by flexing hips and knees until hips are fully flexed. Continue to raise knees toward shoulders by flexing waist. Return until waist, hips, and knees are extended. Repeat.","This exercise is alternative to Vertical Leg-hip Raise when apparatus is not available, or Hanging Leg-hip Raise when high bar is not available or too low to allow for adequate leg clearance. Exercise can be performed without added weight until more resistance is needed.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Adductor Longus', 'Adductor Brevis', 'Obliques']","['Latissimus Dorsi', 'Deltoid, Posterior', 'Pectoralis Minor', 'Pectoralis Major, Sternal', 'Deltoid, Anterior', 'Trapezius, Lower', 'Triceps Brachii']",[]
47,Weighted V-up,['Basic'],['Compound'],['Pull'],Sit on floor or mat. Place dumbbell between feet. Lie supine with hands on floor over head.,"While keeping feet together, simultaneously raise straight legs and torso. Reach toward raised feet. Return to starting position. Repeat.","Weight can also be held with hands and feet at same time. Keep knees straight throughout movement. Begin each repetition with upper back on floor to allow abdominal muscles to work dynamically. The Rectus Abdominis and Obliques dynamically contract only when actual waist flexion occurs. With no waist flexion, Rectus Abdominis and External Oblique will only isometrically contract to stabilize pelvis and waist during hip flexion. See Spot Reduction Myth and Lower Ab Myth.",['Rectus Abdominis'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Pectineus', 'Sartorius', 'Rectus Femoris', 'Adductor Longus', 'Adductor Brevis', 'Obliques']",[],[]
48,Cable Standing Twisting Crunch,['Auxiliary'],['Isolated'],['Pull'],"Position back against back pad with knees slightly bent, shoulders back, and chest high. Place both cable straps over shoulders, one in each hand. Place hands with cable strap in front of each shoulder so that cable is taut. If available, place hands in strap slots that allow cable to be taut when hands are in position with shoulders back.",Flex and twist spine so torso pulls strap forward and downward while twisting one shoulder to forward center. Return until back of shoulders return to back pad. Repeat alternating twists with opposite sides.,"To allow for full range of motion, grip height on strap should not allow weight to bottom out (weights touching stack) when shoulders are back. Padded hump should be adjusted to height of low back. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Psoas major']",['No significant stabilizers'],[]
49,Lever Seated Twisting Leg Raise Crunch (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Sit on machine with position back against back support and lower legs under padded bar. Grasp handles above to each side.,Pull handles down while pulling lower leg bar up and over to one side by flexing and twisting waist and pelvis. Return and repeat movement to opposite side. Continue alternating between sides.,Seat can also be locked straight or to one side. See Spot Reduction Myth.,['Obliques'],['Rectus Abdominis'],"['Tensor Fasciae Latae', 'Rectus Femoris', 'Pectineus', 'Sartorius', 'Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head']",[]
50,Weighted Incline Twisting Crunch (arms crossed),['Auxiliary'],['Isolated'],['Pull'],Hook feet under padding and lie supine on incline bench with hips bent. Hold plate on upper chest with both hands or use no weight.,Flex and twist waist to raise upper torso from bench to one side. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,"Exercise can be performed without added weight until more resistance is needed. See Arm Position During Waist Exercises. Elevate incline to increase resistance. If no knee support is built in to incline board, ball can be placed under legs as illustrated.",['Obliques'],"['Rectus Abdominis', 'Psoas Major']",['Tibialis Anterior'],[]
51,Weighted Side Crunch,['Auxiliary'],['Isolated'],['Pull'],"Lie upper back supine on floor or mat. With both legs together, knees and hips bent, position outside of leg down to side. Use no weight or hold weight to opposite side of head or across upper chest.","Flex waist, raising upper torso off surface. Return until back of shoulders return to surface. Repeat and continue with movement in opposite position.",Exercise can be performed without added weight until more resistance is needed. Certain individuals ma y need to keep their neck in neutral position with space between their chin and sternum. See Spot Reduction Myth and Arm Position During Waist Exercises.,['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
52,Weighted Side Crunch (on stability ball),['Auxiliary'],['Isolated'],['Pull'],Sit on exercise ball. Walk forward on ball and lie back on ball with shoulders and head hanging off. Switch position of feet by positioning bent leg under extended leg so waist is twisted with hip positioned sideways. Gently hyperextend back to contour of ball. Hold plate behind neck or on chest with both hands or use no weight.,Flex waist to raise upper torso. Return to original position and repeat. Position legs in opposite position and continue.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. Exercise can be performed without added weight until more resistance is needed. Movement can also be made easier by po sitioning hip low on ball or by using no added weight. In contrast, exercise can be made more challenging by positioning hip higher on ball. In which case, feet may be placed against base of wall for stability. Also see Spot Reduction Myth and Arm Position During Waist Exercises.",['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
