,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
157,Cable Bar Shrug,['Basic'],['Isolated'],['Pull'],Position adjustable pulleys at low position. Stand close to cable bar and grasp with shoulder width or slightly wider overhand grip.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate, depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
158,Cable Shrug (dual pulley),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Stand between two low pulleys and grasp stirrups to each side. Stand upright with arms straight down to each side.,"With arms straight, elevate shoulders as high as possible. Lower and repeat.","Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
159,Cable Shrug (with stirrups),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Stand between two low pulleys and grasp stirrups to each side. Stand upright with arms straight down to each side.,"With arms straight, elevate shoulders as high as possible. Lower and repeat.","Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
160,Cable One Arm Shrug,['Auxiliary'],['Isolated'],['Pull'],Grasp stirrup with one hand and stand close to low pulley to side.,"With arms straight, elevate shoulder as high as possible. Lower and repeat.","Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']","['Obliques', 'Quadratus lumborum', 'Erector Spinae']",[]
161,Dumbbell Shrug,['Basic'],['Isolated'],['Pull'],Stand holding dumbbells to sides.,Elevate shoulders as high as possible. Lower and repeat.,"Exercise may be performed standing perfectly upright or very slightly bent over. Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
162,Lever Gripless Shrug (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Stand with shoulders under padded lever.,Elevate shoulders as high as possible. Lower and repeat.,"If possible, position lever height high enough so weight will not need to be squat up that high, but not so high that weight stack bottoms out during exercise. Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
163,Lever Seated Shrug (plate loaded),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],Sit on bench and grasp lower handles to each side. Sit upright.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['No significant stabilizers'],[]
164,Lever Shrug (plate loaded),['Basic'],['Isolated'],['Pull'],Stand between lever handles to sides. Squat down with feet flat on floor and grasp upper handles to sides. Stand upright by extending hips and knees to full extension.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
165,Lever Barbell Shrug (plate loaded),['Basic'],['Isolated'],['Pull'],Stand behind bar mid-thigh height. Stand grasping bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back and stand upright.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
166,Lever Narrow Grip Shrug (plate loaded),['Basic'],['Isolated'],['Pull'],Stand very near to close lever handles. Bend over and grasp handles with each hand. Stand upright.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
167,Lever Gripless Shrug,['Auxiliary'],['Isolated'],['Pull'],Stand with shoulders under padded lever.,Elevate shoulders as high as possible. Lower and repeat.,"If possible, position lever height high enough so weight will not need to be squat up that high, but not so high that weight stack bottoms out during exercise. Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
168,Lever Seated Gripless Shrug,['Auxiliary'],['Isolated'],['Pull'],Sit on seat and place forearms in padded bars.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['No significant stabilizer'],[]
169,Lever Shrug,['Basic'],['Isolated'],['Pull'],Stand holding lever bar with shoulder width overhand or mixed grip.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
170,Sled Gripless Shrug,['Auxiliary'],['Isolated'],['Pull'],Stand with shoulders under padded bar.,Elevate shoulders as high as possible. Lower and repeat.,"If possible, position lever height high enough so weight will not need to be squat up that high, but not so high that weight stack bottoms out during exercise. Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
171,Smith Shrug,['Basic'],['Isolated'],['Pull'],Stand grasping smith bar with shoulder width or slightly wider overhand grip. Disengage bar by rotating bar back.,Elevate shoulders as high as possible. Lower and repeat.,"Since this movement becomes more difficult as full shoulder elevation is achieved, height criteria for shoulder elevation may be needed. For example, raising shoulders until slope of shoulders becomes horizontal may be considered adequate depending upon individual body structure and range of motion with lighter weight. Also see ROM Criteria and Shoulder Shrug Errors.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",['Erector Spinae'],[]
172,Inverted Shrug (on parallel bars),"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Stand between parallel bars. Squat down and grasp parallel bars from above. Kick legs up inverting and balancing body upside down. Legs can be kept bent or straight, positioned vertically.",Raise body up a high as possible by pulling shoulders toward ears. Lower body to original position and repeat.,Falling from an inverted position or hitting head on structural bar when flipping body may result in very serious injury. Adequate clearance must be allowed for head to clear any obstruction during both inversion and dismount.,"['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",[],[]
173,Suspended Inverted Shrug,"['Basic', 'Auxiliary']",['Isolated'],['Pull'],"Grasp gymnastics rings, one in each hand. Sit on mat between parallel bars. Kick legs up inverting and balancing body upside down.",Raise body up a high as possible by pulling shoulders toward ears. Lower body to original position and repeat.,"Falling from an inverted position may result in very serious injury. To decrease potential of injury, position gymnastic rings over well padded surface, only high enough to allow full range of motion.","['Trapezius, Upper']","['Trapezius, Middle', 'Levator Scapulae']",[],[]
174,Cable Seated Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Sit with side to low pulley. Grasp dumbbell cable attachment with far arm. Position elbow against side and forearm across belly.,Pull cable attachment away from body by externally rotating shoulder. Return and repeat. Turn around and continue with opposite arm.,Maintain elbow against side and fixed elbow position (90° angle) throughout exercise. Exercise may be performed standing with medium high pulley.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Rhomboids', 'Trapezius, Lower', 'Deltoid, Lateral', 'Wrist Extensors']",[]
175,Cable Standing Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Stand with side to elbow height cable pulley. Grasp stirrup attachment with far arm. Position elbow against side and forearm across belly.,Pull cable attachment away from body as far as possible by externally rotating shoulder. Return and repeat. Turn around and continue with opposite arm.,Maintain elbow against side and fixed elbow position (90° angle) throughout exercise. Exercise may be performed seated on chair with pulley lowered to elbow height or seated on floor with low pulley.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Rhomboids', 'Trapezius, Lower', 'Deltoid, Lateral', 'Wrist Extensors']",[]
176,Cable Upright Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Stand facing low to medium height cable pulley. Grasp stirrup attachment and position bent elbow shoulder height out to side with forearm in line with cable.,Pull stirrup up and back as far as possible. Return by lowering stirrup to original position. Repeat. Continue with opposite arm.,"Wrist may be kept straighter throughout movement than what is shown. Also, keep elbow at shoulder height and bent at right angle. Height of cable pulley is dependent upon:",['Teres Minor'],"['Infraspinatus', 'Deltoid, Posterior', 'Supraspinatus']","['Rhomboids', 'Trapezius, Lower', 'Trapezius, Middle', 'Serratus Anterior', 'Wrist Extensors']",[]
177,Dumbbell Lying Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Lie on side with legs separated for support. Grasp dumbbell and position elbow against side and forearm across belly.,Lift dumbbell by rotating shoulder. Return and repeat. Flip over and continue with opposite arm.,"Maintain elbow against side and fixed elbow position (90° angle) throughout exercise. Placing towel roll under arm increase infraspinatus and teres minor EMG signal activity compared to no towel roll (Wilk KE 2002), although subsequent study found no significant difference (Reinold MM 2004). Also see Dumbbell Shoulder External Rotation Errors.",['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Rhomboids', 'Trapezius, Lower', 'Wrist Extensors']",[]
178,Dumbbell Incline Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Lie high up on low incline bench or reverse on decline bench on side with arm pit over leg pad (as demonstrated). Position legs lower on bench for support. Grasp dumbbell and position elbow against side and forearm across belly.,Lift dumbbell upright above elbow by rotating shoulder. Return and repeat. Flip body over and continue with opposite arm.,Maintain elbow against side and fixed elbow position (90° angle) throughout exercise. Position incline as low as possible so dumbbell can still be aligned against gravity.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Rhomboids', 'Trapezius, Lower', 'Wrist Extensors']",[]
179,Dumbbell Prone External Rotation,['Auxiliary'],['Isolated'],['Pull'],Lie supine on bench with legs either on bench or down to each side. Grasp dumbbell with one hand and position forearm vertically with upper arm perpendicular to body.,"Lift dumbbell forward and upward by externally rotating shoulder. Return and repeat. Grasp with opposite hand, position bent arm out to side of body, and perform with other arm.",Maintain fixed 90° angle elbow position directly lateral to shoulder throughout exercise. Also see Dumbbell Shoulder External Rotation Errors.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Rhomboids', 'Trapezius, Middle', 'Trapezius, Lower', 'Wrist Extensors']",[]
180,Dumbbell Prone Incline External Rotation,['Auxiliary'],['Isolated'],['Pull'],Lie supine on incline bench with legs extended down to each side. Grasp dumbbell with one hand and position forearm vertically with upper arm perpendicular to body.,"Lift dumbbell forward and upward by externally rotating shoulder. Return and repeat. Grasp with opposite hand, position bent arm out to side of body, and perform with other arm.",Maintain fixed 90° angle elbow position directly lateral to shoulder throughout exercise. Lower Trapezius acts as stabilizer at lower bench angles whereas Upper Trapezius may act as stabilizer and higher bench angles. Also see Dumbbell Shoulder External Rotation Errors.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Rhomboids', 'Trapezius, Middle', 'Trapezius, Lower (lower angles)', 'Trapezius, Upper (higher angles)', 'Wrist Extensors']",[]
181,Dumbbell Seated Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Sit on bench. Place foot on other side of bench and other foot on floor with knees bent. Place upper elbow on knee with dumbbell positioned above knee.,Lower dumbbell downward toward lower leg by rotating shoulder until slight stretch is felt. Return and repeat. Continue with opposite arm.,"Throughout movement, keep bent elbow (approximately 90°) in front of body, chest or shoulder height.",['Teres Minor'],"['Infraspinatus', 'Deltoid, Posterior']",['Wrist Extensors'],[]
182,Dumbbell Upright Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],"Stand or sit with dumbbell positioned out to side of head; bend elbow, shoulder height with dumbbell above elbow.",Lower dumbbell forward by rotating shoulder. Return and repeat. Continue with opposite arm.,"Throughout movement, keep bent elbow (approximately 90°) out to side, shoulder height.",['Teres Minor'],"['Infraspinatus', 'Deltoid, Posterior', 'Supraspinatus']","['Deltoid, Lateral', 'Deltoid, Anterior', 'Trapezius, Upper', 'Trapezius, Middle', 'Trapezius, Lower', 'Serratus Anterior', 'Wrist Extensors']",[]
183,Dumbbell Upright Shoulder External Rotation (with support),['Auxiliary'],['Isolated'],['Pull'],"Stand or sit with side against chest height platform. With dumbbell in hand, position upper arm horizontally on platform, elbow bent so forearm is upright.",Lower dumbbell forward by rotating shoulder. Return and repeat. Continue with opposite arm.,"Throughout movement, keep bent elbow (approximately 90°) out to side, shoulder height.",['Teres Minor'],"['Infraspinatus', 'Deltoid, Posterior', 'Supraspinatus']","['Serratus Anterior', 'Wrist Extensors']",[]
184,Lever Shoulder External Rotation (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Lie supine on section of bench nearest pads to each side. Position body so shoulders and elbows are aligned to fulcrum on each side. Place wrists or back of hands on under upper set of pads to each side.,Pull both lever arms back and down as far as possible to each side of head by simultaneously rotating upper arms. Lower lever arms to original position and repeat.,Those with shorter forearms whose wrists do not make contact with pad would utilize Wrist Extensors as stabilizer to keep wrists ridged while back of the hands move pads.,['Teres Minor'],"['Infraspinatus', 'Deltoid, Posterior', 'Supraspinatus']",['Serratus Anterior'],[]
185,Lever Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Place elbow on forearm pad and grasp handle with upper arm to side of body and forearm against body.,Pull lever away from body. Return and repeat. Adjust lever to opposite side and repeat with other arm.,Adjust lever and body orientation to achieve full range of motion.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior']","['Trapezius, Lower', 'Wrist Extensors']",[]
186,Lever Upright Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],"Lever should be forward with lever handle down. Push elbow pad forward with forearm, grasp handle with overhand grip. Sit on seat with arm pads and lever to side and position in elbow pad at shoulder height. With opposite hand, grasp seat handle if available, for added stability.",Pull lever handle upward and back as far as possible by rotating upper arm. Lower lever to original position. Repeat. Continue with opposite arm.,Exercise can also be performed with seat facing inward at 45° but this may limit internal rotation ROM of shoulder and supraspinatus will not assist.,['Teres Minor'],"['Infraspinatus', 'Deltoid, Posterior', 'Supraspinatus']","['Serratus Anterior', 'Wrist Extensors']",[]
187,Suspended Shoulder External Rotation,['Auxiliary'],['Isolated'],['Pull'],Grasp suspension handles and position bent elbows to each sides of waist.,"Pull handles apart from each side, while keeping fixed elbow position and body and legs straight throughout movement. Raise forward so handles are to each side of body. Return back until handles come back together in front of body. Repeat.",A very upright position (ie: very light resistance) with one foot positioned back slightly (see 'Easier') is typically required for proper execution. Take care to maintain tension on suspension trainer near top of movement. Dismounting can be achieved by walking backward until body is upright or stepping out at top of movement. This exercise can be performed on TRXⓇ style suspension trainer or adjustable length gymnastics rings.,['Infraspinatus'],"['Teres Minor', 'Deltoid, Posterior', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids']","['Erector Spinae', 'Gluteus Maximus', 'Hamstrings', 'Latissimus Dorsi', 'Teres Major', 'Rhomboids', 'Wrist Extensors']",[]
188,Cable Seated Shoulder Internal Rotation,['Auxiliary'],['Isolated'],['Pull'],Sit with side to low pulley. Grasp cable stirrup with near arm. Position elbow against side with elbow bent approximately 90°.,Pull cable stirrup toward body by internally rotating shoulder until forearm is across belly. Return and repeat. Continue with opposite arm.,Maintain elbow against side and fixed elbow position throughout exercise. Exercise may be performed standing with medium high / adjustable pulley,['Subscapularis'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Anterior']","['Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Wrist Flexors']",[]
189,Cable Standing Shoulder Internal Rotation,['Auxiliary'],['Isolated'],['Pull'],Stand with side to elbow height cable pulley. Grasp cable stirrup with near arm. Position elbow against side with elbow bent approximately 90°.,Pull cable stirrup toward body by internally rotating shoulder until forearm is across belly. Return and repeat. Continue with opposite arm.,Maintain elbow against side and fixed elbow position throughout exercise. Exercise may be performed seated if medium high / adjustable pulley is not availble.,['Subscapularis'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Anterior']","['Pectoralis Minor', 'Rhomboids', 'Levator Scapulae', 'Wrist Flexors']",[]
190,Dumbbell Shoulder Internal Rotation (on bench),['Auxiliary'],['Isolated'],['Pull'],Hold dumbbell in one hand. Lie on bench close to edge on side with dumbbell in hand. Position elbow on edge of bench against side of body with elbow bent approximately 90°. Position legs on bench for support.,"Maintaining 90° bend in elbow, lower dumbbell away from body until slight stretch is felt in shoulder. Lift dumbbell toward body by internally rotating shoulder until forearm is across belly. Continue with opposite arm.",Maintain elbow's bend and position at edge of bench against side of body throughout exercise. Elbow can be held with opposite hand for additional support.,['Subscapularis'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Anterior']",['Wrist Flexors'],[]
191,Dumbbell Shoulder Internal Rotation (on floor),['Auxiliary'],['Isolated'],['Pull'],Hold dumbbell in one hand. Lie on mat with dumbbell in hand. Position upper arm on mat close to body. Bend elbow approximately 90° with dumbbell held upright above elbow.,"Maintaining 90° bend in elbow, lower dumbbell toward floor until slight stretch is felt in shoulder. Lift dumbbell toward body by internally rotating shoulder until forearm is vertical and repeat. Continue with opposite arm.","Torso can lean back slightly allowing for fuller range of motion at the bottom of movement. In which case, forearm does not need to travel any closer than vertical toward body. Elbow can be held with opposite hand for additional support.",['Subscapularis'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Anterior']",['Wrist Flexors'],[]
192,Lever Shoulder Internal Rotation (plate loaded),['Auxiliary'],['Isolated'],['Pull'],Lie supine on section of bench furthest away from pads to each side. Position body so shoulders and elbows are aligned to fulcrum on each side. Place wrists or hands on under lower set of pads to each side of head.,Pull lever arms upward and toward each side of torso as far as possible by simultaneously rotating upper arms. Lower lever arms to original position and repeat.,Those with shorter forearms whose wrists do not make contact with pad would utilize Wrist Flexors as stabilizer to keep wrists ridged while hands move pads.,['Subscapularis'],"['Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major']",['Serratus Anterior'],[]
193,Lever Shoulder Internal Rotation,['Auxiliary'],['Isolated'],['Pull'],Place elbow on forearm pad and grasp handle with upper arm to side of body and forearm away from body.,Pull lever toward from body. Return and repeat. Adjust lever to opposite side and repeat with other arm.,Adjust lever and body orientation to achieve full range of motion.,['Subscapularis'],"['Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Anterior']",['Wrist Flexors'],[]
194,Lever Upright Shoulder Internal Rotation,['Auxiliary'],['Isolated'],['Pull'],"Primary lever should be positioned back with lever handle resting forward on elbow pad. Lift lever handle and sit on seat with arm pads and lever to side. Place elbow in elbow pads at shoulder height and grip handle with over hand grip so forearm is orientated upward and back. With opposite hand, grasp seat handle if available, for added stability.",Pull lever handle forward and downward as far as possible by rotating upper arm. Allow lever to return to original position. Repeat. Continue with opposite arm.,Turn seat facing inward at 45° if external rotation ROM of shoulder is limited. Consequently placing the upper arm in this plane limits internal rotation ROM of shoulder and Supraspinatus will assist slightly in interal rotation.,['Subscapularis'],"['Pectoralis Major, Sternal', 'Latissimus Dorsi', 'Teres Major']","['Serratus Anterior', 'Wrist Flexors']",[]
